Emission_Factor,Calculations_SK,Date,Fiscal_Quarter,Date_SK,Enterprise_SK,Enterprise_Name,Facility_SK,Facility_Name,Fuel_SK,Fuel_Name,Unit,Source_SK,Source_Category,Source_Type,Sum of CO2e,CO2E_S1,CO2E_S2,CO2E_S3_BT,Sum of Consumption_Fuel_Quantity,Sum of Electricity_Usage_Consumption,Sum of Emission_CH4_KT,Sum of Emission_CO2_Equivalent_KT,Sum of Emission_CO2_KT,Emission_CO2_market,Sum of Emission_N2O_KT,Emission_Sub,Energy_charge,Fixed_charge,Invoice_Amount,Invoice_Days,Invoice_Distance,Invoice_GST,Kt_of_CH4_S2,Kt_of_CH4_S3,Kt_of_CO2_S2,Kt_of_CO2_S3,Kt_of_N20_S3,sumif_S1_gas_type,Total_charge,Type,Electricity_Invoice_SK,Invoice_SK,Employee_SK
National Greenhouse Account Factors,1,2022-11-20 00:00:00,4,569,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,65,Diesel generator,Stationary Combustion,0.23209557212160004,0.23209557212160004,,,85.40964,,0.0013187248416000003,0.5891403229848,0.23044716606960003,0,0.00032968121040000007,,,,,,,,,,,,,0.23044716606960003,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-11-21 00:00:00,4,570,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),66,Gasoline generator,Stationary Combustion,0.00002838304795969441,0.00002838304795969441,,,0.01192404717,,6.524838611424002e-7,0.00020724518639535488,0.00002748588265062361,0,2.4468144792840004e-7,,,,,,,,,,,,,0.00002748588265062361,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,34,Road_vehicle,Mobile Source,0.007978594060800002,0.007978594060800002,,,2.93607,,0.0000453329208,0.0202524823674,0.007921927909800001,0,0.0000113332302,,,,,,,,,,,,,0.007921927909800001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,29,Non_Road_vehicle,Mobile Source,0.10814329658880001,0.10814329658880001,,,39.796020000000006,,0.0006144505488000001,0.2745057826764,0.10737523340280002,0,0.00015361263720000003,,,,,,,,,,,,,0.10737523340280002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,44,Road_vehicle,Mobile Source,0.06452039531520001,0.06452039531520001,,,23.743080000000003,,0.00036659315520000006,0.16377549208560002,0.06406215387120001,0,0.00009164828880000001,,,,,,,,,,,,,0.06406215387120001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,5,Darwin office,1,Gasoline,Gallons (g),24,Road_vehicle,Mobile Source,0.0004240337260264187,0.0004240337260264187,,,0.178141479308,,0.000009747901747733762,0.0030961772926239362,0.00041063036112328475,0,0.00000365546315540016,,,,,,,,,,,,,0.00041063036112328475,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,5,Darwin office,2,Diesel,Short Ton,37,Road_vehicle,Mobile Source,0.007583369587200002,0.007583369587200002,,,2.79063,,0.00004308732720000001,0.0192492634266,0.007529510428200001,0,0.000010771831800000002,,,,,,,,,,,,,0.007529510428200001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),26,Road_vehicle,Mobile Source,0.00037627812152280583,0.00037627812152280583,,,0.158078796768,,0.00000865007175914496,0.002747479042498418,0.0003643842728539815,0,0.00000324377690967936,,,,,,,,,,,,,0.0003643842728539815,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,17,Non_Road_vehicle,Mobile Source,0.011362703616000001,0.011362703616000001,,,4.1814,,0.000064560816,0.028842544547999997,0.011282002596,0,0.000016140204,,,,,,,,,,,,,0.011282002596,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,40,Road_vehicle,Mobile Source,0.1215809286912,0.1215809286912,,,44.74098,,0.0006908007312000001,0.30861522666360003,0.12071742777720001,0,0.00017270018280000001,,,,,,,,,,,,,0.12071742777720001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,6,Greater Western Sydney,4,Ethanol,Kilolitres (kl),9,Road_vehicle,Mobile Source,8.2953e-7,8.2953e-7,,,0.01418,,5.640804e-7,0.0001569138948,0,0,2.654496e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),2,Road_vehicle,Mobile Source,0.00028148775182884226,0.00028148775182884226,,,0.118256264632,,0.000006470982800663041,0.0020553459120605986,0.0002725901504779306,0,0.00000242661855024864,,,,,,,,,,,,,0.0002725901504779306,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),19,Non_Road_vehicle,Mobile Source,0.00039619130755167076,0.00039619130755167076,,,0.16644455684599999,,0.00000910784615061312,0.0028928796335884925,0.00038366801909457774,0,0.0000034154423064799203,,,,,,,,,,,,,0.00038366801909457774,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,1,Road_vehicle,Mobile Source,0.0825278103936,0.0825278103936,,,30.36969,,0.0004689080136,0.2094846550758,0.0819416753766,0,0.0001172270034,,,,,,,,,,,,,0.0819416753766,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,25,Road_vehicle,Mobile Source,0.11261427344640003,0.11261427344640003,,,41.44131,,0.0006398538264000001,0.28585469694420007,0.11181445616340002,0,0.00015996345660000002,,,,,,,,,,,,,0.11181445616340002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),22,Road_vehicle,Mobile Source,0.000002367495,0.000002367495,,,0.04047,,0.0000016098965999999998,0.0004478353541999999,0,0,7.575984e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-23 00:00:00,4,572,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),31,Road_vehicle,Mobile Source,0.0000011530350000000001,0.0000011530350000000001,,,0.019710000000000002,,7.840638e-7,0.0002181081006,0,0,3.6897120000000007e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-11-30 00:00:00,4,579,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,72,Diesel generator,Stationary Combustion,0.13857558105600004,0.13857558105600004,,,50.9949,,0.0007873612560000002,0.3517536411180001,0.13759137948600003,0,0.00019684031400000004,,,,,,,,,,,,,0.13759137948600003,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-11-30 00:00:00,4,579,1,XXXX Pty Ltd,9,Perth office,17,R134a,cubic feet,114,Refrigerator,Fugitive Emission,0.0170391,0.0170391,,,771,,0,0.0170391,0.0170391,0,0,,,,,,,,,,,,,0.0170391,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-11-30 00:00:00,4,579,1,XXXX Pty Ltd,10,Sydney Office,16,R410A,cubic meter,123,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.028888860000000002,0.028888860000000002,,,429,,0,0.028888860000000002,0.028888860000000002,0,0,,,,,,,,,,,,,0.028888860000000002,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-12-05 00:00:00,4,584,1,XXXX Pty Ltd,5,Darwin office,2,Diesel,Short Ton,56,Diesel generator,Stationary Combustion,0.16391935042560002,0.16391935042560002,,,60.32124,,0.0009313599456000001,0.41608505569680004,0.1627551504936,0,0.00023283998640000002,,,,,,,,,,,,,0.1627551504936,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-12-11 00:00:00,4,590,1,XXXX Pty Ltd,8,Newcastle office,3,Propane,standard cubic feet,70,propane generator,Stationary Combustion,0.00014473299200000003,0.00014473299200000003,,,0.09056,,7.118016e-7,0.0003646796864,0.00014283485440000002,0,0.0000011863360000000001,,,,,,,,,,,,,0.00014283485440000002,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-12-13 00:00:00,4,592,1,XXXX Pty Ltd,8,Newcastle office,7,Natural Gas,standard cubic feet,71,Gas stove,Stationary Combustion,0.000006720305531082001,0.000006720305531082001,,,3.318458,,3.912461982e-9,0.000008105317072710001,0.000006703351529160001,0,1.3041539940000003e-8,,,,,,,,,,,,,0.000006703351529160001,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-12-16 00:00:00,4,595,1,XXXX Pty Ltd,10,Sydney Office,2,Diesel,Short Ton,74,Diesel generator,Stationary Combustion,0.18587901024000006,0.18587901024000006,,,68.40225000000001,,0.0010561307400000003,0.47182640809500015,0.18455884681500007,0,0.00026403268500000006,,,,,,,,,,,,,0.18455884681500007,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-12-20 00:00:00,4,599,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,65,Diesel generator,Stationary Combustion,0.17775220700160002,0.17775220700160002,,,65.41163999999999,,0.0010099557216,0.4511977186248,0.1764897623496,0,0.0002524889304,,,,,,,,,,,,,0.1764897623496,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-12-21 00:00:00,4,600,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),66,Gasoline generator,Stationary Combustion,0.000018741822144814086,0.000018741822144814086,,,0.007873656544000001,,4.308464860876801e-7,0.00013684761514359942,0.000018149408226443526,0,1.6156743228288003e-7,,,,,,,,,,,,,0.000018149408226443526,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,34,Road_vehicle,Mobile Source,0.007978594060800002,0.007978594060800002,,,2.93607,,0.0000453329208,0.0202524823674,0.007921927909800001,0,0.0000113332302,,,,,,,,,,,,,0.007921927909800001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,29,Non_Road_vehicle,Mobile Source,0.10814329658880001,0.10814329658880001,,,39.796020000000006,,0.0006144505488000001,0.2745057826764,0.10737523340280002,0,0.00015361263720000003,,,,,,,,,,,,,0.10737523340280002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,44,Road_vehicle,Mobile Source,0.06452039531520001,0.06452039531520001,,,23.743080000000003,,0.00036659315520000006,0.16377549208560002,0.06406215387120001,0,0.00009164828880000001,,,,,,,,,,,,,0.06406215387120001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,5,Darwin office,1,Gasoline,Gallons (g),24,Road_vehicle,Mobile Source,0.0004240337260264187,0.0004240337260264187,,,0.178141479308,,0.000009747901747733762,0.0030961772926239362,0.00041063036112328475,0,0.00000365546315540016,,,,,,,,,,,,,0.00041063036112328475,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,5,Darwin office,2,Diesel,Short Ton,37,Road_vehicle,Mobile Source,0.007583369587200002,0.007583369587200002,,,2.79063,,0.00004308732720000001,0.0192492634266,0.007529510428200001,0,0.000010771831800000002,,,,,,,,,,,,,0.007529510428200001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),26,Road_vehicle,Mobile Source,0.00037627812152280583,0.00037627812152280583,,,0.158078796768,,0.00000865007175914496,0.002747479042498418,0.0003643842728539815,0,0.00000324377690967936,,,,,,,,,,,,,0.0003643842728539815,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,17,Non_Road_vehicle,Mobile Source,0.011362703616000001,0.011362703616000001,,,4.1814,,0.000064560816,0.028842544547999997,0.011282002596,0,0.000016140204,,,,,,,,,,,,,0.011282002596,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,40,Road_vehicle,Mobile Source,0.1215809286912,0.1215809286912,,,44.74098,,0.0006908007312000001,0.30861522666360003,0.12071742777720001,0,0.00017270018280000001,,,,,,,,,,,,,0.12071742777720001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,6,Greater Western Sydney,4,Ethanol,Kilolitres (kl),9,Road_vehicle,Mobile Source,8.2953e-7,8.2953e-7,,,0.01418,,5.640804e-7,0.0001569138948,0,0,2.654496e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),2,Road_vehicle,Mobile Source,0.00028148775182884226,0.00028148775182884226,,,0.118256264632,,0.000006470982800663041,0.0020553459120605986,0.0002725901504779306,0,0.00000242661855024864,,,,,,,,,,,,,0.0002725901504779306,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),19,Non_Road_vehicle,Mobile Source,0.00039619130755167076,0.00039619130755167076,,,0.16644455684599999,,0.00000910784615061312,0.0028928796335884925,0.00038366801909457774,0,0.0000034154423064799203,,,,,,,,,,,,,0.00038366801909457774,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,1,Road_vehicle,Mobile Source,0.0825278103936,0.0825278103936,,,30.36969,,0.0004689080136,0.2094846550758,0.0819416753766,0,0.0001172270034,,,,,,,,,,,,,0.0819416753766,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,25,Road_vehicle,Mobile Source,0.11261427344640003,0.11261427344640003,,,41.44131,,0.0006398538264000001,0.28585469694420007,0.11181445616340002,0,0.00015996345660000002,,,,,,,,,,,,,0.11181445616340002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),22,Road_vehicle,Mobile Source,0.000002367495,0.000002367495,,,0.04047,,0.0000016098965999999998,0.0004478353541999999,0,0,7.575984e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-23 00:00:00,4,602,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),31,Road_vehicle,Mobile Source,0.0000011530350000000001,0.0000011530350000000001,,,0.019710000000000002,,7.840638e-7,0.0002181081006,0,0,3.6897120000000007e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-12-30 00:00:00,4,609,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,72,Diesel generator,Stationary Combustion,0.2240922765312,0.2240922765312,,,82.46448,,0.0012732515712000003,0.5688251394336001,0.2225007120672,0,0.00031831289280000006,,,,,,,,,,,,,0.2225007120672,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-12-30 00:00:00,4,609,1,XXXX Pty Ltd,9,Perth office,17,R134a,cubic feet,115,Refrigerator,Fugitive Emission,0.0024752000000000003,0.0024752000000000003,,,112,,0,0.0024752000000000003,0.0024752000000000003,0,0,,,,,,,,,,,,,0.0024752000000000003,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-12-30 00:00:00,4,609,1,XXXX Pty Ltd,10,Sydney Office,16,R410A,cubic meter,124,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.06606054000000001,0.06606054000000001,,,981,,0,0.06606054000000001,0.06606054000000001,0,0,,,,,,,,,,,,,0.06606054000000001,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2023-01-04 00:00:00,1,614,1,XXXX Pty Ltd,5,Darwin office,2,Diesel,Short Ton,56,Diesel generator,Stationary Combustion,0.19089342074880003,0.19089342074880003,,,70.24752000000001,,0.0010846217088,0.4845547484064001,0.18953764361280004,0,0.0002711554272,,,,,,,,,,,,,0.18953764361280004,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-10 00:00:00,1,620,1,XXXX Pty Ltd,8,Newcastle office,3,Propane,standard cubic feet,70,propane generator,Stationary Combustion,0.0001411146672,0.0001411146672,,,0.088296,,6.940065599999999e-7,0.00035556269424,0.00013926398304,0,0.0000011566776,,,,,,,,,,,,,0.00013926398304,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-12 00:00:00,1,622,1,XXXX Pty Ltd,8,Newcastle office,7,Natural Gas,standard cubic feet,71,Gas stove,Stationary Combustion,0.0000057746715445319994,0.0000057746715445319994,,,2.851508,,3.361927932e-9,0.00000696479403246,0.0000057601031901599995,0,1.1206426440000001e-8,,,,,,,,,,,,,0.0000057601031901599995,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-14 00:00:00,1,624,1,XXXX Pty Ltd,9,Perth office,3,Propane,standard cubic feet,73,propane generator,Stationary Combustion,0.00009950393200000002,0.00009950393200000002,,,0.06226,,4.893636e-7,0.0002507172844,0.00009819896240000001,0,8.15606e-7,,,,,,,,,,,,,0.00009819896240000001,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-15 00:00:00,1,625,1,XXXX Pty Ltd,10,Sydney Office,2,Diesel,Short Ton,74,Diesel generator,Stationary Combustion,0.285549682176,0.285549682176,,,105.0804,,0.001622441376,0.7248256847280001,0.28352163045600004,0,0.000405610344,,,,,,,,,,,,,0.28352163045600004,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-18 00:00:00,1,628,1,XXXX Pty Ltd,3,Brisbane office,1,Gasoline,Gallons (g),52,Gasoline generator,Stationary Combustion,0.000027572103732274567,0.000027572103732274567,,,0.011583360108,,6.338414651097602e-7,0.00020132389535548756,0.000026700571717748645,0,2.3769054941616003e-7,,,,,,,,,,,,,0.000026700571717748645,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-19 00:00:00,1,629,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,65,Diesel generator,Stationary Combustion,0.17273779649280005,0.17273779649280005,,,63.566370000000006,,0.0009814647528,0.43846937831340005,0.17151096555180004,0,0.0002453661882,,,,,,,,,,,,,0.17151096555180004,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-20 00:00:00,1,630,1,XXXX Pty Ltd,2,SSH Adelaide,1,Gasoline,Gallons (g),50,Gasoline generator,Stationary Combustion,0.000028833572530483207,0.000028833572530483207,,,0.01211331776,,6.628407478272001e-7,0.00021053479252861445,0.000027922166502220805,0,2.485652804352e-7,,,,,,,,,,,,,0.000027922166502220805,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-20 00:00:00,1,630,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),61,Gasoline generator,Stationary Combustion,0.000023066858024386566,0.000023066858024386566,,,0.009690654208,,5.302725982617601e-7,0.00016842783402289154,0.000022337733201776646,0,1.9885222434816006e-7,,,,,,,,,,,,,0.000022337733201776646,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-20 00:00:00,1,630,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),66,Gasoline generator,Stationary Combustion,0.00002081423517044257,0.00002081423517044257,,,0.008744301258000001,,4.784881648377602e-7,0.00015197980335659357,0.000020156313943790647,0,1.7943306181416002e-7,,,,,,,,,,,,,0.000020156313943790647,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,34,Road_vehicle,Mobile Source,0.007978594060800002,0.007978594060800002,,,2.93607,,0.0000453329208,0.0202524823674,0.007921927909800001,0,0.0000113332302,,,,,,,,,,,,,0.007921927909800001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,29,Non_Road_vehicle,Mobile Source,0.10814329658880001,0.10814329658880001,,,39.796020000000006,,0.0006144505488000001,0.2745057826764,0.10737523340280002,0,0.00015361263720000003,,,,,,,,,,,,,0.10737523340280002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,44,Road_vehicle,Mobile Source,0.06452039531520001,0.06452039531520001,,,23.743080000000003,,0.00036659315520000006,0.16377549208560002,0.06406215387120001,0,0.00009164828880000001,,,,,,,,,,,,,0.06406215387120001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,5,Darwin office,1,Gasoline,Gallons (g),24,Road_vehicle,Mobile Source,0.0004240337260264187,0.0004240337260264187,,,0.178141479308,,0.000009747901747733762,0.0030961772926239362,0.00041063036112328475,0,0.00000365546315540016,,,,,,,,,,,,,0.00041063036112328475,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,5,Darwin office,2,Diesel,Short Ton,37,Road_vehicle,Mobile Source,0.007583369587200002,0.007583369587200002,,,2.79063,,0.00004308732720000001,0.0192492634266,0.007529510428200001,0,0.000010771831800000002,,,,,,,,,,,,,0.007529510428200001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),26,Road_vehicle,Mobile Source,0.00037627812152280583,0.00037627812152280583,,,0.158078796768,,0.00000865007175914496,0.002747479042498418,0.0003643842728539815,0,0.00000324377690967936,,,,,,,,,,,,,0.0003643842728539815,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,17,Non_Road_vehicle,Mobile Source,0.011362703616000001,0.011362703616000001,,,4.1814,,0.000064560816,0.028842544547999997,0.011282002596,0,0.000016140204,,,,,,,,,,,,,0.011282002596,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,40,Road_vehicle,Mobile Source,0.1215809286912,0.1215809286912,,,44.74098,,0.0006908007312000001,0.30861522666360003,0.12071742777720001,0,0.00017270018280000001,,,,,,,,,,,,,0.12071742777720001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,6,Greater Western Sydney,4,Ethanol,Kilolitres (kl),9,Road_vehicle,Mobile Source,8.2953e-7,8.2953e-7,,,0.01418,,5.640804e-7,0.0001569138948,0,0,2.654496e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),2,Road_vehicle,Mobile Source,0.00028148775182884226,0.00028148775182884226,,,0.118256264632,,0.000006470982800663041,0.0020553459120605986,0.0002725901504779306,0,0.00000242661855024864,,,,,,,,,,,,,0.0002725901504779306,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),19,Non_Road_vehicle,Mobile Source,0.00039619130755167076,0.00039619130755167076,,,0.16644455684599999,,0.00000910784615061312,0.0028928796335884925,0.00038366801909457774,0,0.0000034154423064799203,,,,,,,,,,,,,0.00038366801909457774,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,1,Road_vehicle,Mobile Source,0.0825278103936,0.0825278103936,,,30.36969,,0.0004689080136,0.2094846550758,0.0819416753766,0,0.0001172270034,,,,,,,,,,,,,0.0819416753766,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,25,Road_vehicle,Mobile Source,0.11261427344640003,0.11261427344640003,,,41.44131,,0.0006398538264000001,0.28585469694420007,0.11181445616340002,0,0.00015996345660000002,,,,,,,,,,,,,0.11181445616340002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),22,Road_vehicle,Mobile Source,0.000002367495,0.000002367495,,,0.04047,,0.0000016098965999999998,0.0004478353541999999,0,0,7.575984e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-22 00:00:00,1,632,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),31,Road_vehicle,Mobile Source,0.0000011530350000000001,0.0000011530350000000001,,,0.019710000000000002,,7.840638e-7,0.0002181081006,0,0,3.6897120000000007e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2023-01-29 00:00:00,1,639,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,72,Diesel generator,Stationary Combustion,0.27369294796800003,0.27369294796800003,,,100.7172,,0.0015550735680000002,0.694729116504,0.271749106008,0,0.00038876839200000006,,,,,,,,,,,,,0.271749106008,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-01-30 00:00:00,1,640,1,XXXX Pty Ltd,9,Perth office,17,R134a,cubic feet,116,Refrigerator,Fugitive Emission,0.0118456,0.0118456,,,536,,0,0.0118456,0.0118456,0,0,,,,,,,,,,,,,0.0118456,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2023-02-02 00:00:00,1,643,1,XXXX Pty Ltd,6,Greater Western Sydney,7,Natural Gas,standard cubic feet,57,Gas stove,Stationary Combustion,0.000011600350013187,0.000011600350013187,,,5.728203,,6.753551337e-9,0.000013991107186485,0.000011571084624059999,0,2.2511837790000003e-8,,,,,,,,,,,,,0.000011571084624059999,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2023-02-03 00:00:00,1,644,1,XXXX Pty Ltd,1,Franklin Adelaide,1,Gasoline,Gallons (g),46,Gasoline generator,Stationary Combustion,0.000011893848668824321,0.000011893848668824321,,,0.004996743576,,2.7342180847872006e-7,0.00008684560191805346,0.000011517893682166081,0,1.0253317817952e-7,,,,,,,,,,,,,0.000011517893682166081,,Stationary Combustion,0,,
